2025-04-23 20:32:21 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 23056
2025-04-23 20:32:21 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2025-04-23 20:32:21 0 [Note] InnoDB: Uses event mutexes
2025-04-23 20:32:21 0 [Note] InnoDB: Compressed tables use zlib 1.3
2025-04-23 20:32:21 0 [Note] InnoDB: Number of pools: 1
2025-04-23 20:32:21 0 [Note] InnoDB: Using SSE2 crc32 instructions
2025-04-23 20:32:21 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=261] with future log sequence number 3214104
2025-04-23 20:32:21 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=30, page number=4] with future log sequence number 3214117
2025-04-23 20:32:21 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=30, page number=3] with future log sequence number 3214326
2025-04-23 20:32:21 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=261] with future log sequence number 3215178
2025-04-23 20:32:21 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=391] with future log sequence number 3215178
2025-04-23 20:32:21 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=260] with future log sequence number 3215134
2025-04-23 20:32:21 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=390] with future log sequence number 3215134
2025-04-23 20:32:21 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=259] with future log sequence number 3215090
2025-04-23 20:32:21 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=392] with future log sequence number 3215090
2025-04-23 20:32:21 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=258] with future log sequence number 3215046
2025-04-23 20:32:21 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=389] with future log sequence number 3215046
2025-04-23 20:32:21 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=193] with future log sequence number 3215002
2025-04-23 20:32:21 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=330] with future log sequence number 3215002
2025-04-23 20:32:21 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 1482364 is in the future! Current system log sequence number 300306.
2025-04-23 20:32:21 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 20:32:21 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 1525319 is in the future! Current system log sequence number 300306.
2025-04-23 20:32:21 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 20:32:21 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 2703287 is in the future! Current system log sequence number 300306.
2025-04-23 20:32:21 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 20:32:21 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 2703287 is in the future! Current system log sequence number 300306.
2025-04-23 20:32:21 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 20:32:21 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 2703326 is in the future! Current system log sequence number 300306.
2025-04-23 20:32:21 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 20:32:21 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 2703326 is in the future! Current system log sequence number 300306.
2025-04-23 20:32:21 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-04-23 20:32:21 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 2703381 is in the future! Current system log sequence number 300306.
2025-04-23 20:32:21 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
